213.00		634.72		2.86		48.00		789.00		144.00
214.00		636.83		2.93		48.00		788.90		142.00
215.00		640.28		3.01		48.00		788.80		141.00
216.00		643.71		2.99		49.00		788.70		141.00
217.00		645.79		2.69		49.00		788.60		141.00
218.00		648.99		2.76		49.00		788.50		140.00
219.00		652.06		2.61		49.00		788.40		140.00
220.00		655.53		2.74		49.00		788.30		140.00
221.00		658.76		2.76		50.00		788.20		143.00
222.00		661.51		2.32		50.00		788.10		143.00
223.00		665.03		2.64		50.00		788.00		144.00
224.00		668.09		2.60		50.00		787.90		145.00
225.00		671.15		2.60		51.00		787.80		148.00
226.00		673.74		2.35		51.00		787.60		149.00
227.00		676.70		2.50		51.00		787.50		150.00
228.00		680.25		3.11		51.00		787.30		151.00
229.00		682.75		2.75		52.00		787.30		152.00
230.00		686.08		3.01		52.00		787.20		153.00
231.00		689.54		3.05		52.00		787.20		153.00
232.00		692.80		2.92		52.00		787.20		153.00
233.00		696.21		2.97		53.00		787.10		153.00
234.00		699.49		2.84		53.00		787.10		156.00
235.00		703.01		2.65		53.00		787.00		157.00
236.00		705.94		2.65		53.00		787.00		157.00
237.00		708.84		2.53		54.00		787.00		157.00
238.00		712.38		2.51		54.00		787.00		158.00
239.00		715.04		2.15		54.00		787.00		160.00
240.00		717.98		2.42		54.00		786.90		165.00
241.00		720.92		2.56		55.00		786.90		168.00
242.00		724.57		3.12		55.00		786.90		168.00
243.00		728.71		3.66		55.00		786.90		168.00
244.00		732.79		3.77		55.00		786.90		168.00
245.00		736.58		3.49		56.00		786.90		168.00
246.00		736.58		2.79		56.00		786.90		168.00
247.00		736.58		2.52		56.00		787.00		168.00
248.00		739.92		3.02		56.00		787.00		167.00
249.00		743.21		2.97		57.00		787.00		167.00
250.00		746.42		2.89		57.00		787.00		167.00
251.00		749.37		3.12		57.00		787.00		167.00
252.00		752.67		2.95		57.00		787.00		168.00
253.00		755.98		2.99		58.00		787.00		169.00
254.00		759.24		2.94		58.00		787.00		169.00
255.00		766.03		3.10		58.00		787.00		169.00
256.00		769.65		3.29		58.00		787.00		169.00
257.00		772.91		2.94		59.00		787.10		169.00
258.00		778.93		2.98		59.00		787.10		172.00
259.00		782.19		2.91		59.00		787.10		172.00
260.00		785.42		2.85		59.00		787.20		172.00
261.00		789.01		2.70		60.00		787.20		172.00
262.00		792.13		2.77		60.00		787.20		172.00
263.00		795.29		2.81		60.00		787.30		172.00
264.00		797.88		2.75		60.00		787.30		172.00
265.00		801.14		2.85		61.00		787.30		172.00
266.00		804.00		2.52		61.00		787.40		172.00
267.00		806.43		2.46		61.00		787.40		172.00
268.00		809.27		2.41		61.00		787.40		172.00
269.00		812.04		2.40		62.00		787.50		172.00
270.00		814.65		2.25		62.00		787.50		172.00
